champion1,champion2,win1,win2
圣锤之毅,德玛西亚之力,2,0
圣锤之毅,德玛西亚之翼,1,1
圣锤之毅,德玛西亚皇子,11,9
圣锤之毅,德邦总管,5,7
圣锤之毅,恶魔小丑,1,1
圣锤之毅,惩戒之箭,3,2
圣锤之毅,愁云使者,3,2
圣锤之毅,戏命师,4,6
圣锤之毅,战争之影,5,2
圣锤之毅,战争女神,2,0
圣锤之毅,扭曲树精,0,0
圣锤之毅,披甲龙龟,0,0
圣锤之毅,探险家,15,18
圣锤之毅,放逐之刃,4,6
圣锤之毅,无双剑姬,10,7
圣锤之毅,无极剑圣,0,0
圣锤之毅,无畏战车,4,3
圣锤之毅,时光守护者,1,2
圣锤之毅,时间刺客,9,7
圣锤之毅,星界游神,10,10
圣锤之毅,星籁歌姬,5,4
圣锤之毅,暗夜猎手,5,3
圣锤之毅,暗裔剑魔,13,6
圣锤之毅,暗黑元首,6,8
圣锤之毅,暮光之眼,4,1
圣锤之毅,暮光星灵,3,3
圣锤之毅,暴怒骑士,2,4
圣锤之毅,暴走萝莉,6,4
圣锤之毅,曙光女神,13,6
圣锤之毅,未来守护者,4,7
圣锤之毅,机械先驱,1,3
圣锤之毅,机械公敌,0,3
圣锤之毅,正义天使,3,2
圣锤之毅,正义巨像,2,5
圣锤之毅,武器大师,5,4
圣锤之毅,死亡颂唱者,7,9
圣锤之毅,殇之木乃伊,7,8
圣锤之毅,残月之肃,7,8
圣锤之毅,水晶先锋,0,0
圣锤之毅,永恒梦魇,2,1
圣锤之毅,永猎双子,2,4
圣锤之毅,沙漠死神,1,0
圣锤之毅,沙漠玫瑰,1,1
圣锤之毅,沙漠皇帝,3,0
圣锤之毅,河流之王,0,0
圣锤之毅,法外狂徒,21,18
圣锤之毅,海兽祭司,0,0
圣锤之毅,海洋之灾,2,5
圣锤之毅,涤魂圣枪,2,4
圣锤之毅,深海泰坦,5,3
圣锤之毅,深渊巨口,1,2
圣锤之毅,潮汐海灵,0,2
圣锤之毅,灵罗娃娃,4,7
圣锤之毅,炼金术士,1,0
圣锤之毅,熔岩巨兽,2,1
圣锤之毅,爆破鬼才,10,5
圣锤之毅,牛头酋长,2,3
圣锤之毅,牧魂人,0,0
圣锤之毅,狂战士,1,2
圣锤之毅,狂暴之心,6,5
圣锤之毅,狂野女猎手,6,6
圣锤之毅,猩红收割者,1,2
圣锤之毅,琴瑟仙女,3,1
圣锤之毅,瓦洛兰之盾,0,4
圣锤之毅,生化魔人,3,0
圣锤之毅,疾风剑豪,6,5
圣锤之毅,痛苦之拥,6,1
圣锤之毅,瘟疫之源,0,8
圣锤之毅,皎月女神,1,7
圣锤之毅,皮城女警,1,2
圣锤之毅,皮城执法官,1,0
圣锤之毅,盲僧,24,27
圣锤之毅,破败之王,6,5
圣锤之毅,祖安怒兽,0,0
圣锤之毅,祖安狂人,1,2
圣锤之毅,离群之刺,2,1
圣锤之毅,符文法师,10,7
圣锤之毅,翠神,1,0
圣锤之毅,腕豪,11,6
圣锤之毅,英勇投弹手,0,3
圣锤之毅,荆棘之兴,0,0
圣锤之毅,荒漠屠夫,3,1
圣锤之毅,荣耀行刑官,11,5
圣锤之毅,蒸汽机器人,3,0
圣锤之毅,虚空之女,6,5
圣锤之毅,虚空之眼,3,0
圣锤之毅,虚空先知,0,2
圣锤之毅,虚空恐惧,0,2
圣锤之毅,虚空掠夺者,4,4
圣锤之毅,虚空行者,2,1
圣锤之毅,虚空遁地兽,5,3
圣锤之毅,蛮族之王,8,9
圣锤之毅,蜘蛛女皇,2,2
圣锤之毅,血港鬼影,5,8
圣锤之毅,解脱者,13,15
圣锤之毅,诡术妖姬,14,9
圣锤之毅,诺克萨斯之手,2,7
圣锤之毅,诺克萨斯统领,0,0
圣锤之毅,赏金猎人,20,20
圣锤之毅,迅捷斥候,0,0
圣锤之毅,远古巫灵,3,3
圣锤之毅,远古恐惧,1,0
圣锤之毅,迷失之牙,1,2
圣锤之毅,逆羽,0,2
圣锤之毅,邪恶小法师,0,2
圣锤之毅,酒桶,8,7
圣锤之毅,铁铠冥魂,3,3
圣锤之毅,铸星龙王,0,0
圣锤之毅,镕铁少女,4,8
圣锤之毅,雪原双子,1,0
圣锤之毅,青钢影,16,13
圣锤之毅,风暴之怒,5,3
圣锤之毅,魂锁典狱长,10,6
圣锤之毅,魔法猫咪,13,9
圣锤之毅,魔蛇之拥,2,6
圣锤之毅,麦林炮手,4,7
圣锤之毅,黑暗之女,2,0
圣锤之毅,齐天大圣,1,1
圣锤之毅,龙血武姬,1,0
堕落天使,复仇之矛,0,1
堕落天使,复仇焰魂,0,0
堕落天使,大发明家,0,0
堕落天使,天启者,2,5
堕落天使,寒冰射手,0,1
堕落天使,封魔剑魂,3,3
堕落天使,山隐之焰,0,1
堕落天使,岩雀,0,3
堕落天使,巨魔之王,0,0
堕落天使,幻翎,4,10
堕落天使,弗雷尔卓德之心,0,0
堕落天使,影哨,0,3
堕落天使,影流之主,2,1
堕落天使,影流之镰,2,1
堕落天使,德玛西亚之力,0,1
堕落天使,德玛西亚之翼,0,0
堕落天使,德玛西亚皇子,1,3
堕落天使,德邦总管,1,1
堕落天使,恶魔小丑,1,1
堕落天使,惩戒之箭,0,1
堕落天使,愁云使者,1,1
堕落天使,戏命师,2,4
堕落天使,战争之影,0,0
堕落天使,战争女神,0,0
堕落天使,扭曲树精,1,0
堕落天使,披甲龙龟,0,0
堕落天使,探险家,3,3
堕落天使,放逐之刃,2,0
堕落天使,无双剑姬,0,2
堕落天使,无极剑圣,0,0
堕落天使,无畏战车,0,0
堕落天使,时光守护者,1,0
堕落天使,时间刺客,2,6
堕落天使,星界游神,1,0
堕落天使,星籁歌姬,0,1
堕落天使,暗夜猎手,1,3
堕落天使,暗裔剑魔,1,5
堕落天使,暗黑元首,0,0
堕落天使,暮光之眼,0,0
堕落天使,暮光星灵,2,2
堕落天使,暴怒骑士,1,0
堕落天使,暴走萝莉,2,1
堕落天使,曙光女神,1,6
堕落天使,未来守护者,1,0
堕落天使,机械先驱,0,0
堕落天使,机械公敌,0,0
堕落天使,正义天使,0,1
堕落天使,正义巨像,1,0
堕落天使,武器大师,1,1
堕落天使,死亡颂唱者,2,3
堕落天使,殇之木乃伊,3,4
堕落天使,残月之肃,1,1
堕落天使,水晶先锋,0,0
堕落天使,永恒梦魇,0,0
堕落天使,永猎双子,0,0
堕落天使,沙漠死神,0,0
堕落天使,沙漠玫瑰,0,0
堕落天使,沙漠皇帝,0,2
堕落天使,河流之王,1,0
堕落天使,法外狂徒,5,6
堕落天使,海兽祭司,0,0
堕落天使,海洋之灾,0,1
堕落天使,涤魂圣枪,1,1
堕落天使,深海泰坦,0,0
堕落天使,深渊巨口,0,0
堕落天使,潮汐海灵,0,1
堕落天使,灵罗娃娃,0,1
堕落天使,炼金术士,0,1
堕落天使,熔岩巨兽,0,1
堕落天使,爆破鬼才,2,2
堕落天使,牛头酋长,0,1
堕落天使,牧魂人,0,0
堕落天使,狂战士,1,0
堕落天使,狂暴之心,2,1
堕落天使,狂野女猎手,1,1
堕落天使,猩红收割者,0,0
堕落天使,琴瑟仙女,0,0
堕落天使,瓦洛兰之盾,0,2
堕落天使,生化魔人,0,0
堕落天使,疾风剑豪,1,3
堕落天使,痛苦之拥,0,1
堕落天使,瘟疫之源,0,1
堕落天使,皎月女神,0,0
堕落天使,皮城女警,0,0
堕落天使,皮城执法官,1,0
堕落天使,盲僧,3,6
堕落天使,破败之王,1,1
堕落天使,祖安怒兽,0,0
堕落天使,祖安狂人,0,1
堕落天使,离群之刺,2,0
堕落天使,符文法师,0,0
堕落天使,翠神,0,0
堕落天使,腕豪,1,1
堕落天使,英勇投弹手,0,0
堕落天使,荆棘之兴,1,0
堕落天使,荒漠屠夫,0,2
堕落天使,荣耀行刑官,4,5
堕落天使,蒸汽机器人,1,1
堕落天使,虚空之女,2,3
堕落天使,虚空之眼,0,1
堕落天使,虚空先知,1,0
堕落天使,虚空恐惧,0,2
堕落天使,虚空掠夺者,1,3
堕落天使,虚空行者,1,3
堕落天使,虚空遁地兽,0,1
堕落天使,蛮族之王,2,1
堕落天使,蜘蛛女皇,1,0
堕落天使,血港鬼影,2,0
堕落天使,解脱者,4,6
堕落天使,诡术妖姬,0,0
堕落天使,诺克萨斯之手,1,2
堕落天使,诺克萨斯统领,0,1
堕落天使,赏金猎人,2,7
堕落天使,迅捷斥候,1,0
堕落天使,远古巫灵,0,0
堕落天使,远古恐惧,0,1
堕落天使,迷失之牙,0,1
堕落天使,逆羽,1,0
堕落天使,邪恶小法师,1,0
堕落天使,酒桶,0,2
堕落天使,铁铠冥魂,0,0
堕落天使,铸星龙王,0,1
堕落天使,镕铁少女,1,0
堕落天使,雪原双子,1,4
堕落天使,青钢影,3,6
堕落天使,风暴之怒,0,1
堕落天使,魂锁典狱长,4,5
堕落天使,魔法猫咪,1,0
堕落天使,魔蛇之拥,1,1
堕落天使,麦林炮手,1,3
堕落天使,黑暗之女,0,0
堕落天使,齐天大圣,1,0
堕落天使,龙血武姬,0,0
复仇之矛,复仇焰魂,3,1
复仇之矛,大发明家,0,1
复仇之矛,天启者,5,1
复仇之矛,寒冰射手,3,1
复仇之矛,封魔剑魂,7,8
复仇之矛,山隐之焰,0,1
复仇之矛,岩雀,3,2
复仇之矛,巨魔之王,1,1
复仇之矛,幻翎,7,8
复仇之矛,弗雷尔卓德之心,6,0
复仇之矛,影哨,0,2
