danmaku,zone,time,total_time
看小说没差啊,digital,245.11800,738
玩手机其实大部分情况下并不快乐，只是碎片时间没事干,digital,266.13600,738
安卓站起来了！！！,digital,614.72400,738
爱死了,digital,731.93200,738
2077啥意思,digital,134.96400,738
确实,digital,703.08100,738
面部识别，直接跳过,digital,531.46100,738
眼淚留了下來,digital,346.45700,738
？？？？？？？？？？？？？？？？？？？？,digital,577.53700,738
不快乐，弹窗弹出来老板或者甲方消息的时候就不开心,digital,272.94800,738
真实,digital,331.49900,738
他俩是不是在看小说,digital,240.95500,738
因为好奇,digital,340.64800,738
哈哈哈哈哈哈,digital,426.84000,738
哈哈哈哈哈哈哈哈,digital,231.06000,738
牛逼啊啊啊啊啊啊啊啊啊,digital,716.43500,738
?????????,digital,98.72000,738
猿辅导5分钟可还行,digital,138.81500,738
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,digital,427.26400,738
直接送走,digital,215.44400,738
恐怖的进度条,digital,261.62400,738
哈哈哈哈哈哈,digital,234.62400,738
我是因为你点进来的呀,digital,338.22000,738
！！！！！！,digital,631.29200,738
哈哈哈哈哈哈哈哈哈哈,digital,120.38300,738
哈哈哈哈哈哈,digital,125.22900,738
好家伙,digital,129.02100,738
手机2小时 电脑14小时,digital,25.36700,738
我明天真的要考试,digital,306.11800,738
哇,digital,364.79700,738
？？？,digital,91.02800,738
哈哈哈哈哈哈哈 笑出声,digital,119.78500,738
哇,digital,351.99900,738
？,digital,96.00400,738
因为不够Amazing,digital,247.99300,738
应该设置一个空白对照排除无关变量的……,digital,239.52300,738
是我本人,digital,323.49800,738
感谢老何,digital,714.72100,738
太牛了,digital,627.75700,738
还好我在考试前两周意识到这一点 然后手机只用来定闹钟,digital,335.35800,738
。。,digital,77.73600,738
你再骂,digital,335.56400,738
牛逼,digital,584.59400,738
谢谢！！,digital,641.95700,738
还在搓炉石hhhhhhhh,digital,526.36700,738
原来何同学也在背马原？,digital,353.10100,738
我马上考试，嗐,digital,333.75100,738
哈哈哈哈哈哈真实,digital,328.17800,738
空白对照呢,digital,216.29600,738
玩电脑去了哈哈哈,digital,122.39400,738
太真实了,digital,382.55700,738
嘶,digital,323.75300,738
太真实了,digital,336.96600,738
懂了，卸载B站,digital,352.97800,738
哈哈哈哈哈哈哈哈,digital,123.02200,738
哈哈哈哈哈哈哈哈,digital,125.36000,738
这个睫毛爱了,digital,319.06000,738
太真实了,digital,342.00200,738
丿？？？！？？？,digital,232.67900,738
玩手机越玩越空虚是真的,digital,295.93100,738
这个睫毛爱了,digital,313.02000,738
我感觉何同学变帅了,digital,708.58000,738
好家伙，写起论文来了,digital,24.86000,738
哈哈哈哈哈哈,digital,219.34800,738
爷青回,digital,3.30500,738
开始了开始了,digital,693.98700,738
同款密码箱,digital,105.08500,738
这就是工作不饱和的状态，工作饱和都看电脑了没空玩手机,digital,8.52400,738
真实,digital,338.82400,738
这次一定！,digital,728.01600,738
好nb,digital,577.52400,738
壕 家 伙,digital,89.18000,738
哈哈哈哈哈哈,digital,122.27900,738
我今天15小时,digital,26.56900,738
卧槽,digital,583.31000,738
wifi关了就没了,digital,455.11000,738
牛逼,digital,712.47000,738
呜呜呜呜明天真的考试,digital,304.50400,738
快乐,digital,284.27400,738
把wifi关了,digital,458.06000,738
所以应该直接锁机,digital,200.44100,738
卧槽,digital,579.41000,738
我人傻了哈哈哈哈,digital,105.63700,738
真实！期末周把软件一卸载，所有的焦虑都没了,digital,464.85400,738
没用，对我来说一点用没有,digital,133.12800,738
好家伙,digital,583.20600,738
这2位朋友。。好家伙,digital,245.35900,738
通信原理93分飘过,digital,305.20000,738
已经下载了,digital,579.03300,738
没用，对我来说一点用没有,digital,133.12800,738
？？？？？？？,digital,90.88000,738
我有个一模一样的诺基亚hhh,digital,44.45300,738
正片开始,digital,252.70000,738
天何同学好萌啊啊啊啊,digital,661.45800,738
知道了，立刻给b站上锁,digital,611.71900,738
我去玩一下去我的电脑和平板,digital,707.59600,738
是我了,digital,17.76000,738
他真的有2077好玩吗,digital,296.39100,738
两位朋友把颜色调回来了,digital,246.97500,738
看完这个就睡,digital,690.14700,738
我就是为了玩游戏,digital,501.98000,738
。。。真实了giao,digital,345.86600,738
懂,digital,681.96200,738
放松的玩耍变成紧张的玩耍,digital,319.03900,738
总有2位叛逆的朋友,digital,239.17800,738
等于我没用，我开了好久了,digital,146.37000,738
然而生活没有矛盾！,digital,342.99700,738
我,digital,330.30900,738
懂了，最后一个方法就是找一个人给自己洗脑,digital,347.46700,738
砍手,digital,297.38200,738
哈哈哈哈哈哈哈哈哈,digital,127.62200,738
牛逼,digital,693.75700,738
把手机扔了减少达到200%,digital,43.26200,738
没收,digital,255.89600,738
意念,digital,640.91500,738
怎么知道我明天考试？！熊猫错愕,digital,321.88000,738
草 这不是我妈啊啊啊啊啊啊啊啊,digital,328.47400,738
一时玩一时爽，一直玩一时爽,digital,340.07200,738
我在古代树森林,digital,680.39800,738
吾日三省吾身,digital,491.23000,738
nb,digital,593.51100,738
玩了一晚上的手机看到这样一个有用的视频，值了,digital,682.85600,738
安卓党狂喜,digital,619.21800,738
大佬,digital,584.26800,738
牛批!,digital,629.01900,738
真的 啊啊啊啊啊啊啊啊啊,digital,302.88000,738
把手砍下来,digital,284.15400,738
好家伙,digital,97.16200,738
能,digital,303.78100,738
水有剧毒！,digital,294.74000,738
淦呐,digital,332.56900,738
何同学新年快乐^0^,digital,709.84100,738
来了,digital,318.27500,738
真实,digital,358.78300,738
快乐吗,digital,277.15300,738
明天考试,digital,309.19800,738
别说了  明天考试越来越慌 本来不慌的,digital,541.74200,738
我们还能看小说,digital,239.05000,738
时间短,digital,118.60200,738
实验参与者知道你要测试，可能会带有目的,digital,115.28300,738
b站今天就是跟你诀别的日子！,digital,488.18200,738
不！逼自己学习,digital,328.14800,738
哈哈哈哈好真实,digital,329.23600,738
指纹解锁怎么办,digital,526.33300,738
何同学新年快乐^0^,digital,728.39600,738
台词指导:毕导THU,digital,234.73900,738
太有道理,digital,510.74400,738
哈哈哈哈哈,digital,497.10100,738
"我是另类吗？ 我每天用手机不超过2小时,但我每天打电脑游戏4小时以上",digital,418.74700,738
？？！,digital,578.15600,738
nb,digital,480.79200,738
更刺激了,digital,313.18000,738
哇哦,digital,471.46000,738
这才是真相,digital,301.51500,738
不考了,digital,329.08200,738
想问题的时间不也在看手机？,digital,527.47400,738
泪目,digital,636.04200,738
我直接好家伙,digital,467.79400,738
我也想要,digital,102.92800,738
哇哦,digital,39.92000,738
去下载了,digital,724.18000,738
hd650?,digital,651.47900,738
什么？明天考试？,digital,309.76600,738
太妙了！,digital,538.89600,738
哈哈哈哈哈哈哈哈哈哈,digital,467.24100,738
都是流量啊,digital,438.58600,738
三连,digital,725.33800,738
巧了 我也是,digital,148.37800,738
这方法很好,digital,716.93500,738
爷青回,digital,5.01100,738
哈哈哈哈哈哈哈哈哈哈,digital,125.56700,738
然后就开始玩pad,digital,68.84200,738
真的，瞬间专心了,digital,221.13700,738
可我就是用手机上班啊,digital,17.27900,738
壕无人性,digital,89.94400,738
我懂,digital,396.80100,738
竟然是安卓！！！！真棒！,digital,616.48300,738
别骂了,digital,388.62900,738
一个热水APP也有广告,digital,463.87200,738
叛      逆,digital,153.40700,738
直接说，科学证明，玩手机伤肾，效果一定不错,digital,254.24800,738
每一次,digital,373.50000,738
真实,digital,340.11800,738
哈哈哈哈哈哈哈哈,digital,424.93700,738
这次一定！！！！！！,digital,722.92900,738
哈哈哈哈哈哈哈哈哈哈哈哈哈,digital,232.48700,738
为啥我觉得在有考试赶着的前提下，快乐加倍。。。,digital,298.65100,738
真实,digital,461.09700,738
太真实了,digital,330.17000,738
大师 我悟了,digital,691.02800,738
太真实了,digital,348.60600,738
对,digital,335.90100,738
左右声道！,digital,718.80800,738
草,digital,475.62500,738
是我,digital,331.55100,738
太牛了！！！,digital,629.59700,738
师傅别念了,digital,327.71500,738
笑死,digital,119.35500,738
所以我现在在一边自我厌恶一边看视频？,digital,345.57600,738
给b站限额！,digital,645.45600,738
我来了,digital,1.58300,738
笑死我,digital,428.29800,738
？还有这功能，期末搞一下,digital,219.82000,738
快乐,digital,304.43600,738
实况足球,digital,277.64000,738
毕导直呼内行,digital,234.71600,738
我试过，但是熬夜的主要原因是看小说qwq,digital,217.66300,738
哈哈哈哈哈哈,digital,121.05900,738
好绝,digital,228.04200,738
真实,digital,331.54000,738
会给我短暂的快乐,digital,304.16800,738
哈哈哈哈哈哈哈哈,digital,229.78000,738
害怕ing,digital,327.34700,738
哦哦哦哦？？来了来了,digital,5.18300,738
何同学牛逼,digital,628.30800,738
意识到玩电脑更有意思,digital,286.35200,738
玩电脑更快乐，就不玩手机了,digital,286.85400,738
猝不及防,digital,632.15900,738
卸掉b站就好了,digital,270.94800,738
霉霉！！！,digital,409.24200,738
？？？,digital,97.67000,738
果然,digital,611.30600,738
。。。,digital,305.58500,738
有给冒犯,digital,304.04000,738
壕无人性,digital,88.70400,738
真实,digital,359.35300,738
卧槽我今天刚考完,digital,302.83800,738
哈哈哈哈哈哈哈哈哈,digital,123.47300,738
主要矛盾 对美好生活的需求和穷的矛盾,digital,345.52400,738
跟戒烟一样,digital,367.49800,738
我好像只有3小时,digital,14.92700,738
哈哈哈哈哈哈哈哈哈哈,digital,120.61700,738
当场笑出声,digital,228.11900,738
撸 是快乐的,digital,288.20500,738
真实,digital,338.33000,738
然后我完了电脑,digital,711.08600,738
感谢和同学,digital,641.84900,738
卧槽,digital,330.26800,738
可以关闭WIFI,digital,464.39600,738
这几天在图书馆用这个功能，过时间了真的不用了，直接放一边,digital,143.18000,738
这不就是我,digital,321.81200,738
？？？？？？,digital,94.46000,738
这就卸载b站,digital,475.56800,738
三连,digital,727.69000,738
真实了,digital,357.25300,738
确实,digital,328.51900,738
我在看点滑到底过,digital,458.66600,738
卧槽这不就是我吗,digital,305.56200,738
啊啊啊啊啊啊啊啊，我明天上课还没有备课,digital,325.48000,738
小手机看小说更方便,digital,57.76100,738
可是有时候我就是想任由自己掉进陷阱里,digital,697.01000,738
为什么不会呢？,digital,305.95600,738
确实,digital,298.55500,738
牛b,digital,709.02000,738
这个好吓人，都不敢打开,digital,219.49600,738
我也发现了 而且越来越多自动播放,digital,460.15700,738
熊猫不是猫啊,digital,230.27200,738
通信原理，噩梦！！！！！！,digital,300.06500,738
这种方法好,digital,34.37200,738
现在处于期末考试周的我对手机提不起一点兴趣,digital,306.29900,738
霉霉！,digital,409.14000,738
我说不会,digital,506.10600,738
步步高用户直呼内行,digital,158.51000,738
？？？？？？？？？,digital,100.74100,738
这多痛苦啊,digital,165.67200,738
直接砸了,digital,211.75400,738
一个半小时在这里 社畜真的忙的没空刷手机,digital,15.74700,738
睡觉！,digital,672.31700,738
当初崩三弃坑就是这种感觉哈哈哈,digital,690.25000,738
哈哈哈哈哈哈哈哈哈哈哈哈哈哈,digital,127.17800,738
？,digital,97.63700,738
确实,digital,663.97400,738
懂了，我现在就去看漫画,digital,347.70900,738
100年（doge）,digital,591.51300,738
可能会砸了,digital,60.16100,738
所以别用手机回消息，好的学会了,digital,380.90000,738
好的，这就卸载阿B,digital,394.98400,738
感谢,digital,632.92300,738
通原...,digital,300.01400,738
安卓用户用苹果回想死,digital,118.98900,738
还因为想逃避未完成的任务,digital,360.44200,738
B站暗示,digital,614.53100,738
！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！1,digital,367.69200,738
你们骂视频流关我和平精英什么事,digital,468.74500,738
真实,digital,389.39900,738
这个怎么弄 XS ？,digital,133.60900,738
秒啊,digital,594.50200,738
我玩游戏是为了玩游戏你敢信,digital,532.98400,738
我白嫖了，甚至都没点关注,digital,96.58800,738
老·抖音了,digital,355.69600,738
真实！！！！,digital,336.43700,738
过于真实,digital,340.89400,738
？,digital,95.03900,738
自己骗自己嘛,digital,211.92400,738
我要玩，我要玩，我要玩，于是玩了一天（doge）,digital,502.25300,738
我靠,digital,588.03900,738
为了一会去码头整点薯条,digital,493.95000,738
通信原理，草,digital,301.84400,738
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,digital,124.50900,738
心理设置的愉悦程度,digital,266.81500,738
和哈哈哈哈哈哈哈哈哈哈或或,digital,235.21400,738
hhhhhhhhhhhhhhhhhhh,digital,134.59600,738
124比52,digital,232.70400,738
瞎说什么大实话,digital,328.20800,738
确实,digital,338.37000,738
对对对,digital,355.79900,738
那就玩电脑,digital,298.10200,738
跪,digital,714.88500,738
77小时这位你干啥了？,digital,5.38600,738
年更主,digital,56.94900,738
啊啊啊何老师太帅了,digital,700.64000,738
下次见,digital,724.92400,738
来了,digital,28.46700,738
好家伙,digital,625.47000,738
卸载应用,digital,286.52400,738
心理负担越来越大最后精神垮掉,digital,320.34200,738
我一边焦虑一边玩,digital,321.48800,738
那就是成为pc或主机玩家,digital,286.97400,738
哈哈哈哈   这两位如果是同样两位的话需要被访谈,digital,256.22800,738
牛逼,digital,582.74700,738
换一加,digital,273.55300,738
看来我没救了,digital,314.49600,738
我就是这样的,digital,516.53900,738
何同学的视频质量永远不会让人失望,digital,17.09900,738
真实,digital,332.10000,738
禅定,digital,250.83800,738
 就是现在的我！,digital,317.60000,738
限制流量,digital,247.42000,738
